Gene	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
GP9			0.4148458545345705	0.9363810381713772	-0.06550069138991295
TBX20			0.4148458545345705	0.9363810381713772	-0.06550596254739031
IL3			0.4146961987428914	0.9362540826669671	-0.06552788265265289
VNN2			0.4145964282151053	0.9361342644739807	-0.06555109793340448
LRRC34			0.4145964282151053	0.9361342644739807	-0.06555989576914992
FLJ44653			0.4145964282151053	0.9361342644739807	-0.06557010641481523
FAM69B			0.41454654295121224	0.9361342644739807	-0.06559603354588761
LOC646739			0.41454654295121224	0.9361342644739807	-0.0656156073336008
LOC133874			0.41454654295121224	0.9361342644739807	-0.06563296930435479
B4GALT5			0.41454654295121224	0.9361342644739807	-0.06563519378852034
DCTN3			0.414297116631747	0.9361342644739807	-0.0657484969217195
LOC285000			0.4141973461039609	0.9360766629086811	-0.06576279594942265
SCRT1			0.41414746084006787	0.9360694554064721	-0.06576486809052703
LOC441220			0.41414746084006787	0.9360694554064721	-0.06579365175113801
FLJ39502			0.41414746084006787	0.9360694554064721	-0.06580031346064986
MAOB			0.41414746084006787	0.9360694554064721	-0.06581054212858332
LOC284889			0.41414746084006787	0.9360694554064721	-0.06581388859928348
PKNOX2			0.4140975755761748	0.9360694554064721	-0.06584631097589635
GFI1B			0.4140975755761748	0.9360694554064721	-0.0658643392451309
KRTAP1-1			0.4140975755761748	0.9360694554064721	-0.06586875460773592
STGC3			0.4140975755761748	0.9360694554064721	-0.06587584902224435
ASB9			0.4140476903122817	0.9360694554064721	-0.06589280157170911
FN3KRP			0.4138980345206026	0.9360694554064721	-0.06591130506221791
FOXL2			0.41384814925670954	0.9360694554064721	-0.06592686358950912
WRB			0.41374837872892345	0.9360694554064721	-0.06598038854539072
GZMM			0.41374837872892345	0.9360694554064721	-0.06598181391375078
ARSB			0.41374837872892345	0.9360694554064721	-0.06600265681522777
C10ORF128			0.41374837872892345	0.9360694554064721	-0.066012937303914
IQCF3			0.41374837872892345	0.9360694554064721	-0.0660170919739758
RETSAT			0.4136984934650304	0.9360694554064721	-0.06604153111160334
DTWD2			0.41364860820113736	0.9360694554064721	-0.06605127643371819
FLJ22763			0.4134989524094582	0.9360694554064721	-0.06609381453626105
KATNA1			0.4133492966177791	0.9360694554064721	-0.06611981792851104
RXFP3			0.4133492966177791	0.9360694554064721	-0.06614216136603715
RPL30			0.41300009977052776	0.9357974454617384	-0.06618991861614497
HIST1H3I			0.41300009977052776	0.9357974454617384	-0.06619519557675134
LOC92196			0.41300009977052776	0.9357974454617384	-0.0662010617192452
MIF4GD			0.41300009977052776	0.9357974454617384	-0.06622174983195186
C8A			0.41300009977052776	0.9357974454617384	-0.06622753071779065
FLJ00049			0.4129502145066347	0.9357974454617384	-0.06623892374336945
PTPRN			0.4129502145066347	0.9357974454617384	-0.06624022948309385
CTSG			0.4128504439788486	0.9357974454617384	-0.06624981304197822
OR1J4			0.4128504439788486	0.9357974454617384	-0.06625445725478853
C8ORF12			0.4127007881871695	0.9357974454617384	-0.06628305431451667
PVALB			0.4127007881871695	0.9357974454617384	-0.06628621785283428
ADARB2			0.4126010176593834	0.9357974454617384	-0.06630272456795577
FLJ44796			0.4126010176593834	0.9357974454617384	-0.06630277369213392
SLC25A42			0.4125012471315973	0.9357974454617384	-0.06634235020756463
SILV			0.4124014766038112	0.9357974454617384	-0.06636229416601404
AZGP1			0.4124014766038112	0.9357974454617384	-0.0663653911285881
RNF111			0.41235159133991817	0.9357974454617384	-0.06637398832723532
GHR			0.41210216502045294	0.9355605889014722	-0.06648201631441067
AACS			0.4120522797565599	0.9355532902933514	-0.06650291839669722
PPIL2			0.4120522797565599	0.9355532902933514	-0.06650581195423798
FLJ12886			0.4120522797565599	0.9355532902933514	-0.0665170109971891
IGJ			0.41190262396488075	0.9355313845456605	-0.06658399671997463
CDON			0.41190262396488075	0.9355313845456605	-0.06658644526733115
C18ORF2			0.41155342711762943	0.934950135992747	-0.06661782323572138
LOC645323			0.4115035418537364	0.9349427632324606	-0.06665498235596798
SFTPA2			0.4115035418537364	0.9349427632324606	-0.06666490477736191
FCGR3B			0.41145365658984334	0.9349427632324606	-0.0666688789354755
BRUNOL4			0.41145365658984334	0.9349427632324606	-0.06666916690226993
GCG			0.4114037713259503	0.9349427632324606	-0.06667339865306601
KIAA1822L			0.41115434500648507	0.9346790655477433	-0.0666836035378261
SIRT5			0.41115434500648507	0.9346790655477433	-0.06668763741178114
HBA2			0.411104459742592	0.9346790655477433	-0.06670596158260628
PILRB			0.411104459742592	0.9346790655477433	-0.0667154863056177
MDH1B			0.4108550334231268	0.9344225096437485	-0.06676747503727096
RP11-50D16.3			0.41080514815923375	0.9344150686485873	-0.06677892311492213
C21ORF114			0.41070537763144765	0.9342941443486155	-0.06679699688267782
SLC22A17			0.4106554923675546	0.9342866870956759	-0.06680251161362111
LOC648691			0.4106554923675546	0.9342866870956759	-0.06680262328235359
ZBTB7A			0.41050583657587547	0.9341582472471336	-0.06684069952909316
CHRDL2			0.4104559513119824	0.9341507720254314	-0.06684552039826416
LOC55565			0.4104559513119824	0.9341507720254314	-0.06685410841497744
TXK			0.4104060660480894	0.9341507720254314	-0.06688298480831092
WDR69			0.41025641025641024	0.934014764338444	-0.06690576987071833
LOC653398			0.4102065249925172	0.9340072694229895	-0.06692476485130704
RSHL2			0.4102065249925172	0.9340072694229895	-0.06692662591386138
LIPH			0.40995709867305197	0.9336514428538968	-0.06696426191611221
STOX2			0.4099072134091589	0.9336439041018066	-0.06698329619643205
PLA2G4F			0.4097575576174798	0.9334090909090909	-0.06705373388051494
LOC388630			0.4097575576174798	0.9334090909090909	-0.06707486831412525
PBX1			0.4097575576174798	0.9334090909090909	-0.0670766592682207
GPR27			0.40950813129801455	0.9331590314880073	-0.06717160597795972
ANP32C			0.40950813129801455	0.9331590314880073	-0.06717632288069274
TTTY7			0.4093584755063354	0.9330301307561114	-0.06725581313645808
TNFRSF17			0.4093584755063354	0.9330301307561114	-0.06725774164254941
OBP2B			0.40930859024244237	0.9330301307561114	-0.06727610055713094
NALP14			0.4092088197146563	0.9330072793448589	-0.06731379502735514
CLCN4			0.4088097376035119	0.9322033898305084	-0.067352516490729
MYRIP			0.4084605407562606	0.9315130830489192	-0.06743828789859539
LOC90499			0.4083607702284745	0.9313915121174194	-0.06747221135217067
LOC283692			0.40831088496458146	0.9313837050523441	-0.06750361170902688
MAST2			0.40831088496458146	0.9313837050523441	-0.06751336919543968
HOXA2			0.40821111443679536	0.9313680855907125	-0.06753914499075092
FGF6			0.40821111443679536	0.9313680855907125	-0.06756387968929922
CUGBP2			0.40821111443679536	0.9313680855907125	-0.06756860389650485
CRABP1			0.40821111443679536	0.9313680855907125	-0.06757201097481161
LOC645724			0.40821111443679536	0.9313680855907125	-0.06757417891577898
MAB21L2			0.4081612291729023	0.9313680855907125	-0.06758792172339927
RORC			0.4080614586451162	0.9313680855907125	-0.06761668334913164
RIBC1			0.40796168811733013	0.9313680855907125	-0.06765084741376473
OTX2			0.407812032325651	0.9313055365686944	-0.06768775032267509
EGFL7			0.407812032325651	0.9313055365686944	-0.06768803242706034
C10ORF119			0.4077122617978649	0.9312898814949864	-0.06772488164023492
RGS7BP			0.40766237653397186	0.9312820512820513	-0.06777486935327963
LOC440455			0.4076124912700788	0.9312742192842489	-0.06778243805445226
ECAT8			0.4075127207422927	0.9311523994072723	-0.06783467343274159
ZNF322B			0.4075127207422927	0.9311523994072723	-0.06784085602473387
FBXO46			0.4075127207422927	0.9311523994072723	-0.06784465587569499
CNTN5			0.4075127207422927	0.9311523994072723	-0.06785520446492178
NLGN3			0.4075127207422927	0.9311523994072723	-0.06785548459053166
CC2D1A			0.40741295021450663	0.9311523994072723	-0.06789095030365747
ZNF101			0.4073630649506136	0.9311523994072723	-0.0679142028798787
EMX1			0.4073630649506136	0.9311523994072723	-0.06792935187365767
FAM36A			0.4072632944228275	0.9311523994072723	-0.06796615873421313
RAMP1			0.40721340915893445	0.9311523994072723	-0.06802927163194447
C9			0.4071635238950414	0.9311523994072723	-0.06807284238772889
TSPYL1			0.4069639828394692	0.9310659666742753	-0.06810137760684143
LOC400084			0.4069639828394692	0.9310659666742753	-0.0681398660422156
DKFZP586C0721			0.4069140975755762	0.9310659666742753	-0.0681536965153774
GRK6			0.40676444178389703	0.9309281881493321	-0.06817158738087825
LEAP2			0.40656490072832485	0.9305777574788765	-0.06825699158493882
C2ORF39			0.4064152449366457	0.930341441132808	-0.06829404543354342
SULT1C1			0.40636535967275267	0.9303334856098675	-0.06831360806156962
LOC286437			0.4062655891449666	0.9302113078241006	-0.06832696534855037
PSMD5			0.4062655891449666	0.9302113078241006	-0.06832789061222486
TIGD1			0.40621570388107353	0.9302113078241006	-0.06832950391308644
DEDD2			0.40621570388107353	0.9302113078241006	-0.06833013109400328
HCG11			0.4061658186171805	0.9302113078241006	-0.06833627192263743
DUX5			0.40611593335328744	0.9302113078241006	-0.06835009020114818
USP37			0.4059662775616083	0.9301634472511144	-0.06844232278419213
TNFRSF10C			0.4059662775616083	0.9301634472511144	-0.06844428360558567
SMYD1			0.40581662176992916	0.9300331542243054	-0.06846834242544
CLCN2			0.40581662176992916	0.9300331542243054	-0.06849068287391644
MUSTN1			0.4057667365060361	0.9300331542243054	-0.06851293625140213
GLB1			0.4057667365060361	0.9300331542243054	-0.06851908437868477
MOCS1			0.4057667365060361	0.9300331542243054	-0.06855026439641125
KIAA0508			0.4057667365060361	0.9300331542243054	-0.06855130202870591
GIPR			0.40566696597825	0.9300331542243054	-0.06857060816061637
VCY			0.40566696597825	0.9300331542243054	-0.06857444710290206
BZRAP1			0.405617080714357	0.9300331542243054	-0.068588543489983
FLJ10159			0.40556719545046394	0.9300331542243054	-0.06860174282527125
RTDR1			0.40546742492267784	0.9300331542243054	-0.06868915196838271
DPF1			0.40536765439489175	0.9300331542243054	-0.0687085240544405
AQP6			0.4053177691309987	0.9300331542243054	-0.0687187939966685
IL27RA			0.40516811333931957	0.9299290130524387	-0.06874085023937286
ZNF425			0.40516811333931957	0.9299290130524387	-0.06874204814157783
SLC30A10			0.40516811333931957	0.9299290130524387	-0.06875385435050516
AP3D1			0.4050683428115335	0.9299290130524387	-0.06878198643937254
FAM101A			0.4050683428115335	0.9299290130524387	-0.06878555683895372
SLC39A12			0.4049685722837474	0.9299290130524387	-0.06884200978215185
RQCD1			0.4049685722837474	0.9299290130524387	-0.06884423183189887
C16ORF50			0.40491868701985434	0.9299290130524387	-0.0688541868123422
SEC23B			0.4048688017559613	0.9299290130524387	-0.06886441154493343
MCRS1			0.40471914596428216	0.9298567335243553	-0.0689078733296063
CNKSR3			0.4046692607003891	0.9298486932599724	-0.06892985353300392
GNAT1			0.404569490172603	0.9297260116932248	-0.06897742474679741
PPIL5			0.404569490172603	0.9297260116932248	-0.06898503527716836
CARD15			0.404569490172603	0.9297260116932248	-0.06898939450735819
ATP1A1			0.4044697196448169	0.9297260116932248	-0.06900692163030316
A4GALT			0.4044697196448169	0.9297260116932248	-0.06900925758157556
SORBS2			0.4044697196448169	0.9297260116932248	-0.06903696439386914
SAA1			0.4044697196448169	0.9297260116932248	-0.0690496285907243
DUSP16			0.40436994911703084	0.9297260116932248	-0.06906260136841501
LOC286002			0.40436994911703084	0.9297260116932248	-0.06908464409941402
LOC285577			0.40427017858924474	0.9297260116932248	-0.06911331095558165
PQLC3			0.40427017858924474	0.9297260116932248	-0.06912184177472312
MPP1			0.40417040806145865	0.9297260116932248	-0.06915884254449009
TNNI2			0.40407063753367256	0.9297260116932248	-0.0692010200541319
GLT25D2			0.40407063753367256	0.9297260116932248	-0.06921462211707935
TAF5L			0.4040207522697795	0.9297260116932248	-0.06924106241809458
NFATC1			0.4040207522697795	0.9297260116932248	-0.06925052701211343
LCP2			0.40397086700588647	0.9297260116932248	-0.06927286792145526
ARFRP1			0.4037713259503143	0.9297036526533425	-0.06931626441393067
MYO1H			0.4037713259503143	0.9297036526533425	-0.06931784284929883
LOC196549			0.4037713259503143	0.9297036526533425	-0.06932520400426298
ATP2B2			0.4037713259503143	0.9297036526533425	-0.06932667890049346
CSPG5			0.4036715554225282	0.9297036526533425	-0.06935767562854406
C5ORF20			0.40362167015863515	0.9297036526533425	-0.0693991901413982
DNMT3A			0.4035717848947421	0.9297036526533425	-0.06941509714783858
NRN1			0.4035717848947421	0.9297036526533425	-0.0694195136579867
CCDC36			0.4035717848947421	0.9297036526533425	-0.06943961644743887
SHOX2			0.40352189963084906	0.9297036526533425	-0.06945860982486986
LOC63928			0.403472014366956	0.9297036526533425	-0.06948505434307473
ABCD4			0.4033722438391699	0.9297036526533425	-0.06950504631847182
LOC285548			0.4033722438391699	0.9297036526533425	-0.06950795551062544
KCNMB3			0.4033722438391699	0.9297036526533425	-0.06953342173910995
FAM90A1			0.4033722438391699	0.9297036526533425	-0.06954245184582696
ATOH8			0.4033223585752769	0.9297036526533425	-0.06955567270809726
LOC648245			0.40327247331138383	0.9297036526533425	-0.06958379006572188
NINJ2			0.40327247331138383	0.9297036526533425	-0.06958504200468867
DHFRL1			0.4032225880474908	0.9297036526533425	-0.06959925062065367
KBTBD5			0.4031228175197047	0.9297036526533425	-0.06961207160730448
BCOR			0.40307293225581164	0.9297036526533425	-0.06962273590227737
ENPP4			0.4030230469919186	0.9297036526533425	-0.06968101563387899
KCND1			0.4029232764641325	0.9297036526533425	-0.06971912895078682
DRD4			0.4029232764641325	0.9297036526533425	-0.06972304193610634
LOC171220			0.40287339120023946	0.9297036526533425	-0.06975335907586407
CPZ			0.40287339120023946	0.9297036526533425	-0.06976025739676908
HIRIP3			0.4028235059363464	0.9297036526533425	-0.06980063971363279
LOC284274			0.40277362067245337	0.9297036526533425	-0.06983548438422998
PNKD			0.4027237354085603	0.9297036526533425	-0.0698585802402221
WDR64			0.4027237354085603	0.9297036526533425	-0.06986596394215318
NR0B1			0.40262396488077423	0.9297036526533425	-0.0698820625515644
WNT3			0.4025740796168812	0.9297036526533425	-0.06989906821767167
ZNF80			0.40252419435298814	0.9297036526533425	-0.06993985683115099
SULT2B1			0.40252419435298814	0.9297036526533425	-0.06996438688668356
DKFZP586P0123			0.4024743090890951	0.9297036526533425	-0.06997780950218482
CTDSPL			0.4024743090890951	0.9297036526533425	-0.06997918610259707
ATXN8OS			0.40222488276962987	0.9297036526533425	-0.07000477918925375
IKZF2			0.4021251122418438	0.9297036526533425	-0.07003316957395309
SLC14A2			0.40197545645016464	0.9296262113520997	-0.07007395623038778
LOC645367			0.4019255711862716	0.929618091611861	-0.07014093076087718
RP11-144G6.7			0.40187568592237854	0.9296099699976921	-0.07017968386298967
HHCM			0.4018258006584855	0.9296018465089441	-0.07019043513192251
SAPS2			0.4016262596029133	0.929247460757156	-0.07021452834538908
C6ORF12			0.40157637433902027	0.92923929354727	-0.07023966526298267
LOC642452			0.4015264890751272	0.9292311244516278	-0.07026690376229427
HOXA5			0.401277062755662	0.9287611130354463	-0.07031892101279369
LOC440888			0.401277062755662	0.9287611130354463	-0.07033541021467696
KRT38			0.40122717749176895	0.9287611130354463	-0.07036735454195711
C1ORF182			0.40122717749176895	0.9287611130354463	-0.07037758774755316
WISP2			0.40122717749176895	0.9287611130354463	-0.0703847397400232
LOC643274			0.4011772922278759	0.9287611130354463	-0.07040043823552587
TSPAN16			0.40112740696398286	0.9287611130354463	-0.07041053416136596
MYH15			0.40112740696398286	0.9287611130354463	-0.07042136454601251
TREML3			0.40112740696398286	0.9287611130354463	-0.07042383015507696
RETNLB			0.40112740696398286	0.9287611130354463	-0.07044219635788967
LOC643481			0.40102763643619677	0.9287611130354463	-0.07046394886182342
C6ORF97			0.4009278659084107	0.9287611130354463	-0.07048112992255902
PCDHGA1			0.4009278659084107	0.9287611130354463	-0.0704840208094647
YIPF5			0.40087798064451763	0.9287611130354463	-0.07055608595727478
ZAP70			0.4008280953806246	0.9287611130354463	-0.070558521225365
TTC21A			0.4008280953806246	0.9287611130354463	-0.07057759272608455
MGC16824			0.40077821011673154	0.9287611130354463	-0.07061077179002566
NRL			0.40077821011673154	0.9287611130354463	-0.07061183071242147
TMEM158			0.40057866906115935	0.9287611130354463	-0.07066536401655828
NPHS1			0.4004290132694802	0.9287611130354463	-0.0707173954928292
CEACAM8			0.4004290132694802	0.9287611130354463	-0.07071873072417478
KRTAP17-1			0.4004290132694802	0.9287611130354463	-0.07073026158726944
MGC3771			0.40037912800558717	0.9287611130354463	-0.07074056225676865
C11ORF63			0.40022947221390803	0.9287611130354463	-0.07075747601753776
SOX2			0.400179586950015	0.9287611130354463	-0.07077366336383943
CHI3L2			0.40012970168612194	0.9287611130354463	-0.07078101652323926
PARP3			0.40002993115833585	0.9286624203821656	-0.07078974785955768
CPB2			0.3998802753666567	0.9284225156358582	-0.07082813256593072
NALP9			0.3998802753666567	0.9284225156358582	-0.07084239485375132
LOC253805			0.3997306195749776	0.9282900834105653	-0.07086571033657706
CRTC2			0.3997306195749776	0.9282900834105653	-0.07086893194608987
RBP4			0.39968073431108453	0.9282900834105653	-0.07089256559024278
KCNE3			0.39968073431108453	0.9282900834105653	-0.07089288408105217
HSPC105			0.39968073431108453	0.9282900834105653	-0.07089910913747208
ZNF563			0.39958096378329844	0.9282900834105653	-0.07094425977732849
ZNF174			0.3994313079916193	0.9282402040343148	-0.07097094314153068
ADAM29			0.3994313079916193	0.9282402040343148	-0.07097337174330837
SPDEF			0.39928165219994016	0.9281076066790352	-0.071036417077325
LOC642645			0.3992317669360471	0.9280992693958019	-0.07104458193958035
RAF1			0.399082111144368	0.9278589654372535	-0.07107909261429361
P2RY6			0.3986830290332236	0.927038626609442	-0.0711556152641627
MGC12966			0.3986830290332236	0.927038626609442	-0.07116186280197966
ZNF225			0.3986830290332236	0.927038626609442	-0.07116275188132996
HIST1H1E			0.39848348797765143	0.9268971919238802	-0.07118092595703894
LOC645818			0.39843360271375833	0.9268887083671811	-0.07119775665453602
NRAP			0.39843360271375833	0.9268887083671811	-0.07120118089412873
SPAG10			0.3982839469220792	0.9267556587347648	-0.07121255850156291
CD38			0.3982839469220792	0.9267556587347648	-0.07121459641481345
LOC642691			0.3982839469220792	0.9267556587347648	-0.07124509746170261
DUX4			0.3982839469220792	0.9267556587347648	-0.0712537108802558
LLGL1			0.3982839469220792	0.9267556587347648	-0.07127158868167507
GPR25			0.39803452060261396	0.9267131242740999	-0.0713362578060251
FTH1			0.39803452060261396	0.9267131242740999	-0.07133728112188466
LOC646288			0.39803452060261396	0.9267131242740999	-0.0713560911044543
SLC26A7			0.39803452060261396	0.9267131242740999	-0.07135937008593012
ADCY4			0.3979846353387209	0.9267131242740999	-0.07137925683341573
MGC33212			0.3979846353387209	0.9267131242740999	-0.07138546728343272
GPR137B			0.3978848648109348	0.9267131242740999	-0.07140685030674689
SLC25A3			0.39778509428314873	0.9267131242740999	-0.07141870994442884
MCM2			0.39778509428314873	0.9267131242740999	-0.07144490570336945
ASB16			0.3977352090192557	0.9267131242740999	-0.07146540729244963
POMC			0.39738601217200437	0.9262790697674419	-0.07153687924004153
ULK4			0.3973361269081113	0.9262704965693686	-0.07155713352938976
PLA2G3			0.3972862416442183	0.9262619213770644	-0.07156617994504627
LOC400708			0.39713658585253914	0.9260207048970571	-0.0715843061515678
ZNF187			0.3970867005886461	0.9260120986505351	-0.0716059209461071
LRRC40			0.39703681532475305	0.9260034904013962	-0.07161269673413655
C17ORF67			0.39693704479696695	0.925878519897603	-0.07165955009874381
SLC39A7			0.39693704479696695	0.925878519897603	-0.07166393705050426
AQP11			0.39683727426918086	0.9258612662942272	-0.07171506693603386
ARNT2			0.3967873890052878	0.9258526364800372	-0.0717270888726726
NR2E1			0.3967873890052878	0.9258526364800372	-0.07173030896059102
ZNF238			0.3966876184775017	0.9258353708231459	-0.0717468239308042
LOC388565			0.3966377332136087	0.9258267349790406	-0.07175011274040119
C1ORF36			0.3966377332136087	0.9258267349790406	-0.07177347849351755
GKN1			0.39658784794971563	0.9258267349790406	-0.0717833800122312
TSPAN6			0.39658784794971563	0.9258267349790406	-0.07181130661619389
NPAL2			0.39658784794971563	0.9258267349790406	-0.07181780506592936
LOC339344			0.3962386511024643	0.9254339974367937	-0.07186835321858549
LOC646865			0.3962386511024643	0.9254339974367937	-0.07187268708217355
KRT71			0.3962386511024643	0.9254339974367937	-0.07188402284598173
KIAA0082			0.3961388805746782	0.9254339974367937	-0.07188674862327048
GRRP1			0.3960889953107852	0.9254339974367937	-0.07189780818068099
LOC339524			0.39603911004689213	0.9254339974367937	-0.07194639519464728
RNF170			0.39603911004689213	0.9254339974367937	-0.0719672475556958
CD37			0.3959892247829991	0.9254339974367937	-0.0719835504579835
ACTA1			0.395889454255213	0.9254339974367937	-0.07200677292435247
KLHL24			0.395889454255213	0.9254339974367937	-0.0720172813261167
AKR7A3			0.395889454255213	0.9254339974367937	-0.07202538615161051
C7ORF26			0.39573979846353385	0.9254339974367937	-0.07204685272379058
LOC646927			0.39573979846353385	0.9254339974367937	-0.0720701062559487
ELA2B			0.3956899131996408	0.9254339974367937	-0.0720766988038097
ZSWIM4			0.3956899131996408	0.9254339974367937	-0.07207790151762472
CCL22			0.3956899131996408	0.9254339974367937	-0.07208383548461017
DCHS1			0.3956899131996408	0.9254339974367937	-0.07209126273251451
RNF207			0.3956899131996408	0.9254339974367937	-0.07209635755953687
MAN2C1			0.3956899131996408	0.9254339974367937	-0.07209668190493547
OTEX			0.3956899131996408	0.9254339974367937	-0.07210053904514821
RHO			0.3956899131996408	0.9254339974367937	-0.07210684948758737
LOC113386			0.3954903721440686	0.9254339974367937	-0.07215661792669266
LOC284701			0.3953407163523895	0.9254339974367937	-0.07218363472783446
C19ORF58			0.3953407163523895	0.9254339974367937	-0.0721837087277993
SPSB4			0.3953407163523895	0.9254339974367937	-0.07218915675623258
RPS27			0.39529083108849644	0.9254339974367937	-0.07220679239789514
C9ORF85			0.39529083108849644	0.9254339974367937	-0.07221924523335667
TSPAN10			0.3952409458246034	0.9254339974367937	-0.07223397071140228
GIPC3			0.39519106056071035	0.9254339974367937	-0.0722403714213247
TRIM54			0.3951411752968173	0.9254339974367937	-0.07226047484282987
KIAA1853			0.3951411752968173	0.9254339974367937	-0.07226340356172535
ANKRD42			0.39509129003292426	0.9254339974367937	-0.07227040754004087
PTPLAD2			0.39509129003292426	0.9254339974367937	-0.0722840792582434
ALDH1L2			0.3948917489773521	0.9254339974367937	-0.0723414257706677
B4GALNT3			0.39474209318567294	0.9254339974367937	-0.07239213858063515
BCL7C			0.39474209318567294	0.9254339974367937	-0.07239240616089057
HNRPH3			0.39474209318567294	0.9254339974367937	-0.07239288661577938
KIAA1920			0.3944926668662077	0.9253451907325064	-0.07243224386521475
CLCA3			0.3944926668662077	0.9253451907325064	-0.0724417762851693
NDUFB4			0.39444278160231466	0.9253451907325064	-0.07248135287483869
MGC16075			0.3943928963384216	0.9253451907325064	-0.07250616737059024
IKZF4			0.39434301107452857	0.9253451907325064	-0.07252616516645839
SC5DL			0.3942432405467425	0.9253014869453225	-0.07255528936099849
SLC39A8			0.3942432405467425	0.9253014869453225	-0.07257338957126054
ZCCHC4			0.3942432405467425	0.9253014869453225	-0.07258145425162801
C6ORF25			0.3942432405467425	0.9253014869453225	-0.07258761479500597
ZNF212			0.3941434700189564	0.9253014869453225	-0.07261487472255343
PGBD3			0.3940436994911703	0.9253014869453225	-0.072651306977351
KCNA1			0.39389404369949116	0.9251318101933216	-0.07269888083205975
MANSC1			0.3935947321161329	0.924537145535505	-0.07284273605623572
FCN1			0.3934949615883468	0.9244111098089769	-0.0728677858954688
PRSS36			0.39344507632445375	0.9244022503516175	-0.07289003039951493
LOC285636			0.3933951910605607	0.9243933888172547	-0.07291726954584131
TPT1			0.3933951910605607	0.9243933888172547	-0.07291934778744705
DKFZP761E198			0.39324553526888156	0.924258412475085	-0.07296065153511286
ATP2A1			0.39299610894941633	0.9237804878048781	-0.07301930831244123
LOC644997			0.3929462236855233	0.9237715491966694	-0.07303361644898053
LOC645943			0.3929462236855233	0.9237715491966694	-0.07305133841015732
FLJ35390			0.3929462236855233	0.9237715491966694	-0.07306502777707576
C14ORF81			0.39289633842163024	0.9237715491966694	-0.07308768744877885
DHRS10			0.39289633842163024	0.9237715491966694	-0.07309379525735757
MASTL			0.39259702683827197	0.9234921379957757	-0.07316890386797996
SLC27A5			0.39259702683827197	0.9234921379957757	-0.07317234871731887
SLFN12			0.39259702683827197	0.9234921379957757	-0.07317443972371349
DLX5			0.39259702683827197	0.9234921379957757	-0.073180539033848
TBC1D13			0.3925471415743789	0.9234921379957757	-0.0731968901196912
ST13			0.3925471415743789	0.9234921379957757	-0.07320992462048918
TMEM75			0.3925471415743789	0.9234921379957757	-0.07322587008203374
SLC22A2			0.3924972563104859	0.9234921379957757	-0.07325175911466444
GGN			0.3923974857826998	0.9234921379957757	-0.07327752485138828
ARFIP2			0.39234760051880674	0.9234921379957757	-0.07329889788605573
SGCZ			0.39224782999102065	0.9234921379957757	-0.07334333123151617
ARF1			0.3921979447271276	0.9234921379957757	-0.07335879213551161
OTC			0.3921979447271276	0.9234921379957757	-0.07336004277482976
MAGI2			0.3921979447271276	0.9234921379957757	-0.07336779707201202
IL23A			0.3921979447271276	0.9234921379957757	-0.07337418013794221
FLJ23834			0.39214805946323456	0.9234921379957757	-0.07338214050361962
ZNF626			0.3920981741993415	0.9234921379957757	-0.0734106889550316
FBXO10			0.3920981741993415	0.9234921379957757	-0.07341385718898093
CCPG1			0.3919984036715554	0.9234921379957757	-0.07343003282186113
NR2F6			0.39194851840766237	0.9234921379957757	-0.0734419314465693
GRM6			0.3918487478798763	0.9234921379957757	-0.0734610692744427
ADAM2			0.3918487478798763	0.9234921379957757	-0.0734656304806746
C20ORF96			0.391549436296518	0.9234117647058824	-0.07356668384724145
OTOF			0.39149955103262496	0.92340275326509	-0.07356808240300099
BMP6			0.39149955103262496	0.92340275326509	-0.07357464376642459
ALPK2			0.3913000099770528	0.9231493468282923	-0.07361971597441462
LRRC3			0.3913000099770528	0.9231493468282923	-0.07362028663488132
IL9			0.3912002394492667	0.9231312536786345	-0.07365508584974782
PKP3			0.3912002394492667	0.9231312536786345	-0.07365866252211802
LOC643583			0.39115035418537364	0.9231312536786345	-0.07367039146926858
KCNK1			0.3911004689214806	0.9231312536786345	-0.0737049949191431
SLC15A4			0.3911004689214806	0.9231312536786345	-0.07371729332419338
MAT2B			0.39105058365758755	0.9231312536786345	-0.0737303872297953
DHX29			0.3910006983936945	0.9231312536786345	-0.07373498136295965
KCNC2			0.39095081312980146	0.9231312536786345	-0.07375965916274108
C2ORF30			0.39095081312980146	0.9231312536786345	-0.07376189444082458
GALNTL2			0.39095081312980146	0.9231312536786345	-0.07379071642934497
OR51B2			0.39060161628255013	0.9228049499116088	-0.07389957900193614
LOC283888			0.39040207522697795	0.9224422442244224	-0.0739726622478289
C17ORF53			0.39030230469919186	0.9223152186726394	-0.07400225361249695
MAPRE3			0.3900029931158336	0.9217165762791795	-0.07403978004795457
KIR2DL1			0.38985333732415445	0.9214715245843651	-0.07414197610645859
PCDHA2			0.38985333732415445	0.9214715245843651	-0.07415423253892293
DCC1			0.38985333732415445	0.9214715245843651	-0.0741685301627466
MYL7			0.38985333732415445	0.9214715245843651	-0.07417576537845971
LOC641951			0.38975356679636836	0.9214715245843651	-0.0742243435756596
POU3F1			0.3897036815324753	0.9214715245843651	-0.07424290796299407
LHX5			0.3897036815324753	0.9214715245843651	-0.07426363966593973
PGLYRP2			0.3895540257407962	0.9214715245843651	-0.07428740131069601
ITGAD			0.389354484685224	0.9211613360084976	-0.07436552083182053
UBE2O			0.3891549436296518	0.9207979225684608	-0.07439579291782007
MGC10701			0.3891549436296518	0.9207979225684608	-0.07439824696553556
